City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
454,Cadiz,ES,36.5,-5.75,78.22,80,58,11.56,broken clouds
455,Bandar-E Anzali,IR,37.4727,49.4622,71.71,79,0,2.89,clear sky
456,Grootfontein,NA,-19.5667,18.1167,82.85,13,54,8.28,broken clouds
457,Severodvinsk,RU,64.5635,39.8302,44.71,92,93,11.65,overcast clouds
458,Baherden,TM,38.4362,57.4316,80.31,15,5,4.16,clear sky
459,Sehithwa,BW,-20.4667,22.7167,79.92,20,4,6.91,clear sky
460,Leirvik,NO,59.7798,5.5005,54.63,82,75,21.85,light rain
461,Togur,RU,58.3631,82.8265,33.66,96,100,7.29,overcast clouds
462,Onega,RU,63.9061,38.1404,43.93,91,82,11.34,broken clouds
463,Valdivia,CL,-39.8142,-73.2459,59.09,46,68,1.66,broken clouds
464,Olot,ES,42.181,2.4901,73.2,87,69,3.65,broken clouds
465,Rio Gallegos,AR,-51.6226,-69.2181,57.25,18,40,9.22,scattered clouds
466,Shache,CN,38.4167,77.2406,73.0,18,0,5.86,clear sky
467,Dunmore Town,BS,25.5,-76.65,83.23,72,99,7.4,overcast clouds
468,Joshimath,IN,30.5667,79.5667,65.34,88,85,1.39,overcast clouds
469,Coesfeld,DE,51.9333,7.15,65.01,79,98,14.29,overcast clouds
470,Bodden Town,KY,19.2833,-81.25,89.6,66,20,6.89,few clouds
471,Carutapera,BR,-1.195,-46.02,88.3,53,99,8.7,overcast clouds
472,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,104.61,16,37,6.11,scattered clouds
473,Walvis Bay,NA,-22.9575,14.5053,61.75,72,13,5.75,few clouds
474,Ilhabela,BR,-23.7781,-45.3581,69.37,58,18,9.91,few clouds
475,Ahtopol,BG,42.1,27.95,59.47,52,91,6.06,overcast clouds
476,Danville,US,36.586,-79.395,73.53,57,1,9.22,clear sky
477,Acarau,BR,-2.8856,-40.12,87.48,58,52,19.3,broken clouds
478,Sadovoye,RU,47.7764,44.5089,56.88,62,100,4.85,moderate rain
479,Miquelon,PM,47.0975,-56.3814,69.8,93,42,18.34,scattered clouds
480,Sayyan,YE,15.1718,44.3244,67.32,19,22,15.19,few clouds
481,Bondo,CD,3.8146,23.6866,69.71,99,100,2.77,overcast clouds
482,Husavik,IS,66.0449,-17.3389,39.11,68,100,15.01,overcast clouds
483,Ilo,PE,-17.6394,-71.3375,61.66,77,90,9.22,overcast clouds
484,Brokopondo,SR,4.75,-55.1667,89.26,49,63,2.19,broken clouds
485,Kondinskoye,RU,59.6481,67.41,44.15,79,100,7.02,overcast clouds
486,Vyartsilya,RU,62.1764,30.693,44.78,90,100,12.12,overcast clouds
487,Chabahar,IR,25.2919,60.643,82.35,83,32,8.86,scattered clouds
488,Kismayo,SO,-0.3582,42.5454,77.41,83,17,15.88,few clouds
489,Santa Pola,ES,38.1917,-0.5658,80.96,70,75,8.99,broken clouds
490,Camacupa,AO,-12.0167,17.4833,80.94,12,55,2.33,broken clouds
491,Torres Novas,PT,39.4811,-8.5395,74.52,99,88,7.61,overcast clouds
492,Freeport,US,40.6576,-73.5832,82.36,77,20,11.99,few clouds
493,Tessalit,ML,20.1986,1.0114,101.43,15,51,1.81,broken clouds
494,Chokwe,MZ,-24.5333,32.9833,69.69,58,0,9.82,clear sky
495,Alakurtti,RU,66.9672,30.3491,42.64,84,48,11.32,scattered clouds
496,Tutoia,BR,-2.7619,-42.2744,87.78,65,51,12.91,broken clouds
497,Aracati,BR,-4.5617,-37.7697,89.69,48,33,14.92,scattered clouds
498,Mogadishu,SO,2.0371,45.3438,77.99,85,27,15.97,scattered clouds
499,Taki,IN,22.5861,88.9214,84.15,92,76,5.5,broken clouds
500,Yarovoye,RU,52.9273,78.58,36.41,83,60,7.9,broken clouds
501,Kasane,BW,-17.8167,25.15,80.76,20,54,10.11,broken clouds
502,Koppies,ZA,-27.2418,27.5742,71.53,21,61,2.98,broken clouds
503,Tabou,CI,4.423,-7.3528,80.71,78,86,8.43,overcast clouds
504,Santa Maria,BR,-29.6842,-53.8069,61.9,77,0,5.75,clear sky
505,Amol,IR,36.4696,52.3507,70.88,82,9,2.39,clear sky
506,Vvedenskoye,RU,55.4753,65.0847,43.23,67,99,3.11,overcast clouds
507,Puerto Colombia,CO,10.9878,-74.9547,87.89,70,100,6.08,overcast clouds
508,Jalu,LY,29.0331,21.5482,92.64,15,0,11.01,clear sky
509,Bagotville,AU,-28.9833,153.4167,55.42,88,0,4.38,clear sky
510,Tirur,IN,10.9,75.9167,79.79,85,57,9.22,broken clouds
511,Whitley Bay,GB,55.0397,-1.4471,62.51,79,20,14.97,few clouds
512,Amalapuram,IN,16.5833,82.0167,78.24,91,96,3.78,overcast clouds
513,Burgeo,CA,47.6167,-57.6152,65.1,84,61,12.82,broken clouds
514,Yako,BF,12.9667,-2.2667,93.58,38,27,5.3,scattered clouds
515,Kuyanovo,RU,55.8014,54.5372,51.98,59,100,7.18,overcast clouds
516,Aleksandrovskoye,RU,44.7142,43.0008,53.74,91,100,6.08,light rain
517,Chapais,CA,49.7834,-74.8492,46.18,87,100,10.51,overcast clouds
518,Mount Pleasant,US,32.7941,-79.8626,81.0,62,1,1.99,clear sky
519,Marquard,ZA,-28.6645,27.4305,61.2,32,84,3.11,broken clouds
520,Plettenberg Bay,ZA,-34.0527,23.3716,60.82,75,37,12.06,scattered clouds
521,Calabozo,VE,8.9242,-67.4293,87.04,63,100,3.13,overcast clouds
522,Trinidad,BO,-14.8333,-64.9,91.38,52,60,5.75,broken clouds
523,Portobelo,PA,9.55,-79.65,84.61,76,85,4.52,overcast clouds
524,Mulchen,CL,-37.7167,-72.2333,67.86,30,29,5.14,scattered clouds
525,Swabi,PK,34.1199,72.4699,78.28,69,0,5.32,clear sky
526,Aswan,EG,24.0934,32.907,97.9,14,0,12.66,clear sky
527,La Asuncion,VE,11.0333,-63.8628,86.34,64,47,9.31,scattered clouds
528,Coruripe,BR,-10.1256,-36.1756,82.83,64,45,13.04,scattered clouds
529,Paidha,UG,2.4167,30.9855,65.05,83,21,2.57,light rain
530,Vidalia,US,32.2177,-82.4135,74.71,49,1,8.05,clear sky
531,Pedernales,DO,18.0384,-71.744,83.5,75,42,6.76,scattered clouds
532,Sept-Iles,CA,50.2001,-66.3821,54.25,89,75,1.01,broken clouds
533,Maldonado,UY,-34.6667,-54.9167,60.19,79,100,3.89,overcast clouds
534,Kadoma,JP,34.7333,135.5833,75.18,66,93,4.34,overcast clouds
535,Kulpahar,IN,25.3167,79.65,79.27,87,14,6.2,few clouds
536,Voznesenye,RU,61.0106,35.4781,49.66,83,92,13.42,overcast clouds
537,Marfino,RU,55.7028,37.3822,50.14,93,0,4.47,clear sky
538,Suez,EG,29.9737,32.5263,80.73,55,4,11.54,clear sky
539,Lakewood,US,39.7047,-105.0814,81.32,21,31,1.01,scattered clouds
540,Nuristan,AF,35.3,70.8333,43.83,78,9,1.66,clear sky
541,Vagur,FO,61.4732,-6.8119,43.48,89,99,23.17,overcast clouds
542,Wabana,CA,47.6332,-52.9481,71.29,68,40,12.66,scattered clouds
543,Mahanoro,MG,-19.9,48.8,68.83,77,1,2.91,clear sky
544,Amarante Do Maranhao,BR,-5.5667,-46.7422,100.33,25,98,7.92,overcast clouds
545,Doha,QA,25.2867,51.5333,91.38,62,0,3.44,clear sky
546,Peruibe,BR,-24.32,-46.9983,68.38,62,97,8.39,overcast clouds
547,Visby,SE,57.6409,18.296,55.85,87,75,16.11,broken clouds
548,Changji,CN,44.0167,87.3167,59.79,26,0,6.71,clear sky
549,Kedrovyy,RU,56.1667,91.8167,34.21,99,93,1.61,overcast clouds
550,Keti Bandar,PK,24.1447,67.4497,82.29,79,77,10.29,broken clouds
551,Ouallam,NE,14.3188,2.0866,96.58,31,77,3.69,broken clouds
552,Tiznit,MA,29.5833,-9.5,72.73,60,8,9.08,clear sky
553,Marawi,PH,7.9986,124.2928,66.65,96,75,0.87,broken clouds
554,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,88.7,59,99,3.02,overcast clouds
555,Soledade,BR,-28.8183,-52.5103,57.04,86,100,4.09,overcast clouds
556,Cartagena,CO,10.3997,-75.5144,89.22,70,40,9.22,scattered clouds
557,Lithakia,GR,37.7167,20.8333,71.02,56,20,5.75,few clouds
558,Soyo,AO,-6.1349,12.3689,78.85,81,96,8.61,overcast clouds
559,Birnin Kebbi,NG,12.4539,4.1975,85.21,60,66,9.98,broken clouds
560,Mpanda,TZ,-6.3655,31.0409,82.92,23,48,5.17,scattered clouds
561,Bristol,US,41.8334,-71.1662,80.62,73,90,5.99,overcast clouds
562,Ames,US,42.0347,-93.6199,72.68,49,1,1.01,clear sky
563,Zurrieq,MT,35.8311,14.4742,76.96,78,20,8.05,few clouds
564,Larsnes,NO,62.2028,5.5773,50.59,83,92,10.11,overcast clouds
565,Tosya,TR,41.0155,34.0401,47.21,83,98,4.0,overcast clouds
566,Paramonga,PE,-10.6667,-77.8333,67.69,72,73,9.86,broken clouds
567,Oussouye,SN,12.485,-16.5469,84.38,71,85,7.87,light rain
568,Aberfoyle,AU,-30.2667,152.0167,37.18,75,0,3.8,clear sky
569,Imbituba,BR,-28.24,-48.6703,71.49,59,64,16.75,broken clouds
570,Garowe,SO,8.4054,48.4845,87.26,40,82,17.4,broken clouds
571,Igboho,NG,8.8333,3.75,75.63,89,67,3.33,moderate rain
572,Nacala,MZ,-14.5428,40.6728,74.55,74,8,12.12,clear sky
573,Meulaboh,ID,4.1363,96.1285,78.39,85,80,2.35,broken clouds
574,Elat,IL,29.5581,34.9482,89.44,48,0,13.8,clear sky
575,Bondoukou,CI,8.0333,-2.8,81.66,80,49,2.44,light rain
576,Manavgat,TR,36.7867,31.4431,73.81,46,7,15.66,clear sky
577,Bella Union,UY,-30.2752,-57.6007,72.03,54,19,8.46,few clouds
578,Itinga,BR,-16.6131,-41.7653,87.76,36,61,7.63,broken clouds
579,Ivanava,BY,52.1451,25.5365,50.97,85,100,12.41,overcast clouds
580,Berlevag,NO,70.8578,29.0864,46.35,61,0,21.85,clear sky
581,Brodowski,BR,-20.9845,-47.6572,86.0,22,3,7.31,clear sky
582,San Cristobal,VE,7.7669,-72.225,78.98,62,100,6.93,overcast clouds
583,Fort Payne,US,34.4442,-85.7197,68.72,64,1,1.99,clear sky
584,Camacha,PT,33.0833,-16.3333,71.02,56,40,12.66,scattered clouds
585,Teguise,ES,29.0605,-13.564,71.82,73,40,9.22,scattered clouds
586,Maine-Soroa,NE,13.2114,12.0241,88.77,42,100,7.02,overcast clouds
587,Colombo,LK,6.9319,79.8478,82.35,88,93,7.58,overcast clouds
588,Mangrol,IN,21.1167,70.1167,80.24,84,47,7.31,scattered clouds
589,Rozhyshche,UA,50.9154,25.2691,51.13,89,100,12.71,overcast clouds
590,Sharjah,AE,25.3573,55.4033,91.69,58,0,2.3,clear sky
591,Trapani,IT,37.8333,12.6667,77.09,65,0,4.61,clear sky
592,Tena,EC,-0.9833,-77.8167,77.76,76,97,1.72,light rain
593,Pangoa,PE,-12.1167,-73.0,91.9,32,83,4.63,broken clouds
594,Huarmey,PE,-10.0681,-78.1522,68.16,73,65,8.81,broken clouds
595,La Peca,PE,-5.6111,-78.435,76.73,63,77,1.16,broken clouds
596,Matara,LK,5.9485,80.5353,78.8,90,45,8.7,scattered clouds
597,Koscian,PL,52.0883,16.6487,64.26,54,100,20.8,light rain
598,Thaba-Tseka,LS,-29.522,28.6084,58.55,39,28,12.68,scattered clouds
599,Itupiranga,BR,-5.1347,-49.3267,91.72,27,76,3.89,broken clouds
600,Odweyne,SO,9.4092,45.064,78.15,54,85,14.0,overcast clouds
601,Savannah Bight,HN,16.45,-85.85,87.85,72,20,9.06,few clouds
602,Eydhafushi,MV,5.1033,73.0708,83.53,74,100,17.18,overcast clouds
603,Forio,IT,40.7342,13.8646,73.69,46,6,9.78,clear sky
604,Colquechaca,BO,-18.6667,-66.0167,44.26,43,92,9.86,light rain
605,Slonim,BY,53.0867,25.3219,50.9,91,100,12.71,overcast clouds
606,Kudahuvadhoo,MV,2.6708,72.8944,82.94,76,75,17.25,broken clouds
607,Sinegorskiy,RU,48.0139,40.8447,52.21,51,97,5.93,overcast clouds
608,Verkhnyaya Sinyachikha,RU,57.976,61.6673,39.96,81,16,3.76,few clouds
609,Islamkot,PK,24.6997,70.177,83.98,74,95,11.5,overcast clouds
610,Jutai,BR,-5.1833,-68.9,86.41,60,100,2.71,overcast clouds
611,Cibitoke,BI,-2.8833,29.25,70.81,61,98,3.15,overcast clouds
612,Blyth,GB,55.1271,-1.5086,62.78,79,20,14.97,few clouds
613,Ornskoldsvik,SE,63.2909,18.7153,51.62,100,90,24.16,moderate rain
614,Balad,IQ,34.0164,44.1453,88.36,16,0,8.37,clear sky
615,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,81.07,30,97,8.46,overcast clouds
616,Naifaru,MV,5.4444,73.3657,83.23,77,99,17.18,overcast clouds
617,Belmonte,BR,-15.8631,-38.8828,77.0,63,100,14.5,overcast clouds
618,Arenapolis,BR,-14.4503,-56.8461,109.09,14,24,4.14,few clouds
619,Beinamar,TD,8.6698,15.3813,71.38,96,98,3.78,overcast clouds
620,Ghorawal,IN,24.7667,82.7833,77.34,88,82,6.46,moderate rain
621,Cancun,MX,21.1743,-86.8466,84.13,74,75,8.05,broken clouds
622,Vilcun,CL,-38.65,-72.2333,57.94,49,66,4.83,broken clouds
623,Conceicao Da Barra,BR,-18.5933,-39.7322,75.6,55,80,15.12,broken clouds
624,Bonfim,BR,3.0833,-59.95,91.78,49,68,3.8,broken clouds
625,Betare Oya,CM,5.6,14.0833,70.83,90,80,3.29,light rain
626,Yangambi,CD,0.8102,24.4336,71.33,89,78,3.38,broken clouds
627,Senanga,ZM,-16.1167,23.2667,81.19,15,46,6.42,scattered clouds
628,Sistranda,NO,63.7256,8.834,49.89,68,72,21.94,broken clouds
629,Filingue,NE,14.3521,3.3168,96.37,31,99,3.11,overcast clouds
630,Smoljan,ME,43.0924,19.2286,39.97,69,1,1.39,clear sky
631,Barbastro,ES,42.0356,0.1269,72.77,63,100,3.51,overcast clouds
632,Moyale,KE,3.5167,39.0584,76.6,44,86,12.37,overcast clouds
633,Concord,US,37.978,-122.0311,83.93,48,1,1.01,clear sky
634,Medea,DZ,36.2642,2.7539,72.05,22,99,15.26,overcast clouds
635,Dakar,SN,14.6937,-17.4441,86.88,74,75,6.91,broken clouds
636,Sanchursk,RU,56.9413,47.2499,48.13,93,100,11.72,light rain
637,Qeshm,IR,26.9581,56.2719,91.27,68,1,8.97,clear sky
638,Pocoes,BR,-14.5297,-40.3653,72.5,58,97,7.58,overcast clouds
639,Mana,GF,5.6592,-53.7767,88.27,61,54,11.16,broken clouds
640,Cotonou,BJ,6.3654,2.4183,82.38,83,20,9.22,few clouds
641,Melfi,IT,40.9965,15.6514,65.41,47,39,6.38,scattered clouds
642,Novoselitskoye,RU,44.7508,43.4369,55.27,83,100,8.99,light rain
643,Taraz,KZ,42.9,71.3667,64.81,17,31,6.71,scattered clouds
644,Banepa,NP,27.6298,85.5214,68.32,94,40,3.44,scattered clouds
645,Chardara,KZ,41.2547,67.9692,67.96,29,0,10.07,clear sky
646,Tazmalt,DZ,36.3868,4.3989,87.49,41,100,9.82,overcast clouds
647,Charyshskoye,RU,51.3978,83.5598,35.37,94,98,2.82,overcast clouds
648,Kensington,AU,-33.9167,151.2167,57.78,75,0,8.05,clear sky
649,Turukhansk,RU,65.8167,87.9833,32.76,91,99,9.62,overcast clouds
650,Zapolyarnyy,RU,69.4154,30.8136,40.28,79,61,9.93,broken clouds
651,Gabu,GW,12.2833,-14.2167,88.14,69,75,3.85,broken clouds
652,Sao Felix Do Xingu,BR,-6.6447,-51.995,105.46,19,81,3.02,broken clouds
653,Carolina,PR,18.3808,-65.9574,93.09,61,40,9.22,scattered clouds
654,Bulqize,AL,41.4917,20.2219,57.52,50,0,2.89,clear sky
655,Manzil Salim,TN,35.8567,8.4765,86.0,33,99,5.19,overcast clouds
656,Gandia,ES,38.9667,-0.1833,75.25,90,88,21.99,overcast clouds
657,Grand-Santi,GF,4.25,-54.3833,95.72,34,36,4.38,scattered clouds
658,Dubovskoye,RU,47.4092,42.7575,54.86,58,100,3.02,overcast clouds
659,Felipe Carrillo Puerto,MX,19.5833,-88.05,89.1,58,47,2.08,scattered clouds
660,San Andres,CO,12.5847,-81.7006,86.02,70,20,6.91,few clouds
661,Lysva,RU,58.1086,57.8053,39.49,81,10,3.49,clear sky
662,Hit,IQ,33.6416,42.8251,87.73,24,0,10.38,clear sky
663,Naini Tal,IN,29.3974,79.4469,55.54,88,24,3.96,light rain
664,Abalak,RU,58.1286,68.5944,40.82,85,87,5.32,overcast clouds
665,Floresta,BR,-8.6011,-38.5686,98.2,24,66,14.05,broken clouds
666,East Hampton,US,37.0374,-76.3316,74.01,92,90,5.75,mist
667,Viedma,AR,-40.8135,-62.9967,72.79,25,21,4.27,few clouds
668,Praia Da Vitoria,PT,38.7333,-27.0667,75.76,73,40,8.23,scattered clouds
669,Ichchapuram,IN,19.1167,84.7,80.42,87,90,7.16,overcast clouds
670,Kogon,UZ,39.7228,64.5517,71.24,24,0,9.22,clear sky
671,Songea,TZ,-10.6833,35.65,67.75,59,78,5.75,broken clouds
672,Maltahohe,NA,-24.8333,16.9833,79.52,7,0,17.22,clear sky
673,Kokomo,US,40.4864,-86.1336,60.03,79,90,1.99,overcast clouds
674,Chiredzi,ZW,-21.05,31.6667,70.88,32,0,6.08,clear sky
675,Geneva,US,41.8875,-88.3054,65.01,49,1,5.99,clear sky
676,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,106.23,12,35,6.8,scattered clouds
677,Nea Karvali,GR,40.9617,24.51,64.83,62,20,3.44,few clouds
678,Matay,EG,28.419,30.7792,90.12,26,0,11.95,clear sky
679,Saint-Denis,FR,48.9167,2.3333,73.06,59,0,1.01,clear sky
680,Watford,GB,51.6553,-0.396,70.25,81,20,1.99,few clouds
681,Nadym,RU,65.5333,72.5167,39.33,83,100,15.32,overcast clouds
682,Temba,ZA,-25.3803,28.2631,73.11,24,0,4.38,clear sky
